Timestamp,Tipo,PAXG_Preço,XAUUSD_Preço,Spread,Probabilidade,Retorno,Taxa,Dia_Útil
2022-01-03 01:00:00,Compra,1834.0,1828.82,-5.180000000000064,0.7885688543319702,-0.0002974999999999506,29.750067922374424,Não
2022-01-03 09:00:00,Venda,1830.0,1826.39,-3.6099999999999,0.8006678223609924,0.0003973574261681989,14.866420905012216,Sim
2022-01-03 20:00:00,Compra,1809.0,1801.76,-7.240000000000009,0.7128481268882751,0.00047628356759088497,7.4289573010543535,Não
2022-01-04 09:00:00,Venda,1811.0,1805.75,-5.25,0.9131743907928467,-0.00014729573303717824,4.367484432097335,Sim
2022-01-04 10:00:00,Compra,1814.0,1805.63,-8.36999999999989,0.9828248023986816,0.0009919851631874366,2.1822135964974336,Sim
2022-01-04 11:00:00,Venda,1809.0,1804.06,-4.940000000000055,0.9392959475517273,-0.0020919204363916144,1.0903430234899432,Sim
2022-01-04 12:00:00,Compra,1807.0,1801.26,-5.740000000000009,0.9549106359481812,-0.001240222905540156,0.5447898916867473,Sim
2022-01-04 16:00:00,Venda,1814.0,1812.56,-1.4400000000000546,0.984907865524292,-0.0021967217354826873,0.2722061337983419,Sim
2022-01-04 17:00:00,Compra,1817.0,1813.6,-3.400000000000091,0.9042744636535645,0.0012868073214853393,0.13600779475234503,Sim
2022-01-05 10:00:00,Venda,1821.0,1818.39,-2.6099999999999,0.7535905838012695,0.00011815201593878832,0.06795862195556879,Sim
2022-01-05 11:00:00,Compra,1823.0,1818.72,-4.279999999999973,0.9612790942192078,0.0007912417750746137,0.033955525460100944,Sim
2022-01-05 12:00:00,Venda,1821.0,1817.95,-3.0499999999999545,0.8106161952018738,-0.0008722646582808302,0.016965878296140602,Sim
2022-01-05 14:00:00,Compra,1833.0,1825.87,-7.130000000000109,0.9847991466522217,0.0018803814580887757,0.008477020444551897,Sim
2022-01-05 16:00:00,Venda,1829.0,1823.96,-5.039999999999964,0.8453611135482788,0.0008410125236704147,0.004235552935305975,Sim
2022-01-05 17:00:00,Compra,1828.0,1822.84,-5.160000000000082,0.964463472366333,-0.0005691724420663347,0.00211629402412683,Sim
